year,variable,mean,std,min,q1,median,q3,max
1986,VAR_2T,278.0745544433594,21.38849449157715,193.35067749023438,268.32452392578125,282.953369140625,296.033935546875,322.75360107421875
1987,VAR_2T,278.0729675292969,21.617813110351562,190.6865997314453,267.9754638671875,282.94451904296875,296.2735290527344,323.919189453125
1988,VAR_2T,278.30340576171875,21.2506160736084,194.41610717773438,268.2201232910156,283.05670166015625,296.2391662597656,324.1068115234375
1989,VAR_2T,278.1852111816406,21.346181869506836,193.27398681640625,268.5700988769531,283.2042541503906,296.07183837890625,322.645263671875
1990,VAR_2T,278.5372314453125,21.205732345581055,194.69483947753906,269.2301025390625,283.40234375,296.2115478515625,323.02752685546875
1991,VAR_2T,278.4796447753906,21.146772384643555,193.65821838378906,269.137451171875,283.3275451660156,296.2416687011719,324.3214111328125
1992,VAR_2T,278.1009826660156,21.297000885009766,195.33377075195312,268.2910461425781,282.8922424316406,295.9961242675781,323.0329895019531
1993,VAR_2T,278.07208251953125,21.605791091918945,192.2158203125,268.43017578125,283.0455322265625,296.17047119140625,323.2962341308594
1994,VAR_2T,278.02734375,21.605466842651367,193.93508911132812,268.11529541015625,283.1194763183594,296.1390075683594,322.21966552734375
1995,VAR_2T,278.3995361328125,21.313867568969727,195.12998962402344,268.7147216796875,283.1971435546875,296.24151611328125,323.2370910644531
1996,VAR_2T,278.3155517578125,21.219907760620117,194.7467803955078,268.180419921875,283.08819580078125,296.18646240234375,323.9850158691406
1997,VAR_2T,278.3061218261719,21.579038619995117,191.29319763183594,268.48431396484375,283.2496337890625,296.3415222167969,323.073486328125
1998,VAR_2T,278.46240234375,21.554397583007812,194.49380493164062,268.34381103515625,283.34576416015625,296.5210876464844,325.1260986328125
1999,VAR_2T,278.2527770996094,21.39866065979004,195.40255737304688,268.32196044921875,283.2098388671875,296.2474365234375,323.75115966796875
2000,VAR_2T,278.2674865722656,21.38641929626465,194.90127563476562,268.4033508300781,283.2076110839844,296.216796875,324.95892333984375
2001,VAR_2T,278.4721984863281,21.361806869506836,193.29261779785156,268.51068115234375,283.42535400390625,296.39617919921875,323.6595458984375
